UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
LAW4676,Judgment and decision-making,Faculty of Law,"[[['Prato'], ['Term 2 2017 (Day)']]]",6,0.125," For students who commenced their LLB course prior to 2015:LAW1101 Introduction to legal reasoning and LAW1104 Research and writing.For students enrolled in the LLB (Honours) course from 2015:LAW1111 Foundations of law, LAW1112 Public law and statutory interpretation, LAW1113 Torts, LAW1114 Criminal law 1, LAW2101 Contract A, LAW2102 Contract B, LAW2111 Constitutional law and LAW2112 Property A.For other students:Equivalent introductory units from another university.",,3,"""Judgment and Decision-Making"" explores the principles of human perception, judgment and decision-making that underpin the legal system. Students learn about the heuristics and shortcuts that people use to arrive at judgments and decisions, and the possible biasing effects this has on lawyers, juries, eye-witnesses, and judges. The course challenges students to discover best approaches to advocacy, when voluminous information must be presented to triers of fact. It highlights creative opportunities for evidence, in any matter of law that depends on what members of the relevant population think, believe, or intend to do. Classes are designed to foster high quality discussion and analysis providing an environment conducive to peer interaction and feedback with an emphasis on formative activities."
LAW4677,International information and media law,Faculty of Law,[],6,0.125," For students who commenced their LLB course prior to 2015:LAW1101 Introduction to legal reasoning and LAW1104 Research and writingFor students enrolled in the LLB (Honours) course from 2015:LAW1111 Foundations of law, LAW1112 Public law and statutory interpretation, LAW1113 Torts, LAW1114 Criminal law 1, LAW2101 Contract A, LAW2102 Contract B, LAW2111 Constitutional law and LAW2112 Property AFor other students:Equivalent introductory units from another university",,3," Information and media content are potentially ubiquitous, whereas regulation, culture and context are generally not. This makes conflicts between different regulatory schemes inevitable. The conventional legal solutions of resolving jurisdictional conflicts, which have been designed for an offline world, are not sufficient to deal with the problems of the information age. The unit will survey the legal and regulatory approaches currently operating to resolve conflicts in the global exchange of information and media content. The different legal domestic approaches, and their interrelationship with emerging regional governance structures, will be critically examined.In the first part, the existing concepts of conflicts of law will be analysed and specific approaches (cyber law, setting of international standards, global media governance etc.) will be discussed, including the international institutions (WRC, ITU, ICANN) and dispute resolution fori (WTO, WIPO).The second part of the unit will explore the human rights context. Freedom of speech, freedom of the press, and of the media generally, can clash with other human rights such as privacy, data protection, and personality rights. Even though human rights are universal, the way conflicting human rights are balanced will reflect the cultural context and diversity of legal systems.The third part will shift the focus to the media and information industry. Media content and information must also be seen from a business perspective and, when disseminated across borders, have regard to international business law. Intellectual property and international trade agreements are important levers for the protection of local culture and other domestic interests.The fourth and final part will deal with information-related crimes, such as copyright violations, propaganda, pornography and child abuse, as well as with information warfare."
LAW4678,International criminal justice,Faculty of Law,[],6,0.125,,,3,"This unit will explore how the international community has responded to the most heinous international crimes, such as genocide, crimes against humanity, war crimes, and the crime of aggression in the context of our modern history. The successes and failures in enforcement of international crimes by States and in international tribunals and the International Criminal Court, will be considered, as will the future of international criminal justice."
LAW4679,The law of climate change,Faculty of Law,[],6,0.125,a)    For students who commenced their LLB course prior to 2015:LAW1101 Introduction to legal reasoningLAW1104 Research and writingb)    For students enrolled in the LLB (Honours) course from 2015:LAW1111 Foundations of lawLAW1112 Public law and statutory interpretationLAW1113 TortsLAW1114 Criminal law 1LAW2101 Contract ALAW2102 Contract BLAW2111 Constitutional lawLAW2112 Property Ac)    For other students:Equivalent introductory units from another university.,,3,"Climate change is among the most daunting problems the world faces in the 21st century. This unit deals with the legal dimension of climate change, paying due regard to its social, political and economic context. The unit will examine the development of national, supranational and international regulation, and explore how public and private actors mobilise instruments from different fields of law (such as private law, international trade law, investment law and human rights law) to facilitate or to undermine climate change mitigation and adaptation. For that purpose, examples of strategic litigation from the US, the EU and Australia will be analysed."
LAW4680,Australian corporations law,Faculty of Law,[],6,0.125,"This unit will be taught as part of the G-LEAP Program, exclusively to students from City University Hong Kong",,3,"The unit critically examines the body of legal rules that govern the formation, management, financing and winding up of Australian corporations. Specific topics include: choice of the corporate business form, formation and characteristics of a corporation, the corporate constitution, corporate finance, share structure and membership, constitution and powers of the corporate organisation (board and general meeting), corporate authority, governance of the corporation, share capital, loan capital and dividends, shareholders' remedies, administration and winding up of the corporation."
LAW4681,Global economic law,Faculty of Law,"[[['Prato'], ['Term 2 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) prior to 2015:LAW1101; LAW1104For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111,LAW5392 - Globalisation and international economic law,3,"The rapidly increasing rate of globalisation of economic activity over the past few decades has dramatically altered the nature and dimensions of global economic transactions and engagement. It has also challenged the capacities of national governments to regulate economic activity within their domestic domains.The post-World War II trading rules (including GATT), along with the lower cost of international transport and the advent of the internet have facilitated the rapid growth of global economic activity, and the growth of international corporate behemoths. This has brought about substantial economic benefits to many, and assisted with lifting millions of people out of poverty. However, this has come at the expense of lowered competition through the growth of global monopolists (or near monopolists), the exploitation of labour and the environment, and increased tax and regulatory evasion, as national governments struggle to regulate cross-border activities. These trends are placing strains on domestic consensus about the benefits of economic globalisation, which is evident in the rise of nationalistic movements in various countries, including those in developed countries.This unit engages students in critical discussion and evaluations about the nature and form of these developments, the key global arrangements and institutions involved, the costs and benefits of these developments, and ways in which reforms could be undertaken.Students will actively engage in analysis and debate about: global trading arrangements and institutions (GATT, WTO and free trade agreements); global financing arrangements and institutions (IMF, Bank of International Settlements, and the resolution of international investment disputes settlements - the ICSID); the possibilities for global regulation of the exploitation of labour and the environment and access to medicines; and global policy making institutions and organisations, including the G20, OECD, UNCTAD, UNCITRAL, Davos and NGOs."
LAW4701,Commercial transactions,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later: LAW1111;LAW1114; LAW2101;LAW2112; LAW1112;LAW1113; LAW2102; LAW2111 and LAW3112For students who commenced their LLB course prior to 2015: LAW1100 or LAW1101 and LAW1102 or LAW1104; LAW3100 or LAW2101 and LAW2102,For students who commenced their LLB course prior to 2015: LAW4198,3,"The unit provides an overview of legal structures and mechanisms available for the establishment and operation of businesses.  It compares the available business structures: sole trader, incorporation and partnership, with a focus on partnership law.  Measures for obtaining finance and ensuring payment are examined in the context of the use of negotiable instruments, and securitisation under the Personal Property Security Act 2009 (Cth).  Measures for risk mitigation are examined in the context of the essential principles of insurance law.  Other topics examines are the operation of the Goods Act, the Sale of Goods (Vienna Convention) Act and the law applying to intermediaries such as agents."
LAW4702,Competition and consumer law,Faculty of Law,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111; LAW3112For students who commenced their LLB course prior to 2015:LAW1100 OR LAW1101 and LAW1102 or LAW1104 and LAW2102,LAW5122; LAW4196; LAW4318,3,"This unit examines the linked areas of competition and consumer law. Building on prior knowledge in contract law, constitutional law and property law, the unit first examines the structure and content of the Australian Consumer Law (ACL), and examines the theory and policy basis for the ACL. Specific topics include provisions dealing with unfair terms, consumer guarantees, unconscionability, manufacturers' liability, and product safety standards. The unit then examines the competition provisions of the Competition and Consumer Act 2010 (Cth) and includes a critical analysis of the following topics: cartel conduct, misuse of market power, vertical conduct and mergers."
LAW4703,Introduction to intellectual property,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015:LAW1100 OR LAW1101 and LAW1102 or LAW1104,LAW7223; LAW5146; LAW5147,3,"The unit introduces the concept and categories of intellectual property law and the interface between them within a national and global context using case studies; it examines by way of an overview the rationales for and the nature of a range of intellectual property rights including copyright, trademarks, passing off, geographical indications, industrial designs, patents, protection of confidential information (trade secrets), plant breeder's rights and circuit layouts."
LAW4704,Taxation law,Faculty of Law,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111; LAW3112For students who commenced their LLB course prior to 2015:LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"The unit examines key aspects of the Commonwealth income tax, goods and services tax and superannuation tax systems. It examines taxation theory and policy and maps the constitutional and administrative framework of the federal tax system. The unit focuses on the following topics: goods and services tax, ordinary and statutory income, general and specific deductions, capital allowances, capital gains tax, taxation of companies and shareholders and the taxation of superannuation contributions and investments. Special emphasis is placed on how the taxation law applies to common commercial transactions."
LAW4801,Research project,Faculty of Law,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,"LAW1111, LAW1112, LAW1113, LAW1114, LAW2101, LAW2102, LAW2111, LAW2112, LAW3111, LAW3112, LAW3402 and any 3 Law elective units.",,3," This unit, typically undertaken in the penultimate semester of the course, requires students to plan and execute a research project or piece of scholarship with some independence. Students will learn and apply advanced research methods and skills, including locating materials, project planning, critical analysis, effective written communication, and self-management.Further information is available at:http://www.monash.edu/law/current-students/undergraduate/law4801-research-project"
LAW4802,Research practicum,Faculty of Law,[],6,0.125,LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"Students are placed as interns with a partner organisation operating in the legal sector and complete a unique research project jointly defined by the partner organisation and the unit convenor. The partner organisations are leading regulatory, law reform, service provision or policy-setting organisations in the legal sector.   Students communicate the research findings in the format specified by the partner organisation, such as a consultation paper, report, commentary, manual, submission or speech. The partner organisation provides field supervision, and the faculty provides academic supervision. Students negotiate a project plan with their supervisors, keep a progress journal, and make an oral report on the project and learning outcomes."
LAW4803,Clinical externship,Faculty of Law,"[[['Clayton'], ['Summer semester A (starts November) 2017 to First semester 2018 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015:LAW1100 OR LAW1101 and LAW1102 or LAW1104; LAW2100 OR LAW2101 and LAW2102; LAW2200 OR LAW2201 and LAW2202; LAW3300 orLAW3301 and LAW3302.For JD students:The achievement of at least twelve units or 72 credit points towards the Master of Laws (Juris Doctor) to include: LAW5000, LAW5001, LAW5002, LAW5003, LAW5004, LAW5005, LAW5006, LAW5007 or equivalent.In addition, students intending to undertake any of the following clinics:+ Sexual Assault Clinic+ Family Violence Clinicmust have completed LAW4328 (or LAW5216), LAW4330 (or LAW5218) or LAW5050. In other clinics preference for a placement will be given to students who have completed these units.Please see http://www.monash.edu/law/about-us/legal/cle/undergraduate-units for an application form and more information.",,3,"Students will enrol in a legal clinic hosted by an external organisation. Under supervision by qualified lawyers, judge's associates, Tribunal members and/or Judges, students will undertake a range of activities including: legal research and writing; and research on ethical, professional and strategic considerations in the practice and application of the law. Students will develop the capacity to aid in the development of legal solutions to complex problems by synthesising existing legal knowledge, legal research, and technical and practical information. Depending on the particular clinic selected, students will develop proficiencies in a particular area of law or jurisdiction. In some instances students will also acquire a higher level understanding of social justice and access to justice issues, including for vulnerable and marginalised populations. The skills learnt in this unit will be useful for students who wish to practice law, along with students interested in policy, government and social justice career pathways."
LAW4804,Law reform and community development,Faculty of Law,[],6,0.125,Application form and more information available at http://www.law.monash.edu.au/cle.html,,3,"Through Springvale Monash Legal Service, students will work with identified groups in the community who are experiencing injustice because of their common identity, particular legal problem or their poverty. Students will acquire a theoretical framework and first-hand perspective of the impact of the law and the legal system and focus on appropriate law reform campaigns and community development strategies. They will be divided into small teams and supervised on a day-to-day basis by a specialist member of the legal centre staff and assessed by a Monash Law academic located at the centre."
LAW4805,Mooting and advocacy competition,Faculty of Law,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125, LAW1102 and LAW1104This unit is subject to a quota.  Further information is available from the Law Faculty.,,3," Admission to this unit is by competitive application. The unit will be capped depending on the number of competitions offered from year to year. Criteria for selection will include course progression, marks in completed units, experience or skill in mooting, debating or other advocacy (assessed through an oral advocacy exercise).Students will be allocated to teams for various external mooting competitions in which they will represent Monash University. These will vary from year to year, but may include:Michael Kirby Contract MootShine Torts MootGibbs Constitutional Law MootAdministrative Appeals Tribunal MootNational Women's MootCastan Centre Human Rights MootNational Environmental MootNational Family Law MootOxford Intellectual Property MootWorld Human Rights MootInternational Humanitarian Law MootSeminars are provided on advocacy techniques, research techniques and the drafting of court documents. Students will then work as a team on the problem relevant to their assigned competition, including researching the problem, preparing written submissions and formulating oral arguments. Attendance at scheduled sessions is compulsory.Where permitted by the rules of the respective competitions, students will be invited to critique the practice performances of their peers in other competitions. Regular practice moots will also be held for each team, overseen by academics and external guest judges with expertise in the relevant field."
LAW4806,Jessup moot competition,Faculty of Law,"[[['Clayton'], ['Summer semester A (starts November) 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111; LAW3112 and LAW4122For students who commenced their LLB course prior to 2015: LAW1100 OR LAW1101; LAW1102 or LAW1104; LAW4122,,3,"The Phillip C. Jessup International Law Moot Court Competition is conducted each year and runs over the summer semester. Five students will be invited to participate and will be selected each year from those students who have successfully completed the Jessup Moot Seminar unit. The team of five students will work closely in a team to prepare detailed and lengthy written submissions and represent fictional States in a topical hypothetical case before the International Court of Justice. Written memorials are submitted in mid-January each year. The team will then moot against teams from other Australian Universities. The Australian Regional Rounds are usually held in Canberra in the first week of February. The two finalist teams from the Australian Regional Rounds then travel to Washington DC to compete in the International Rounds against teams from around the world.Students participating in the Jessup International Law Moot Court Competition will, inter alia: acquire and develop proficiency in oral advocacy, legal research and legal writing skills in the highly demanding, yet exciting global context of public international law develop and broaden their knowledge and expertise in public law and international dispute resolution before the International Court of Justice experience the concept of through preparation of a particular case on public international law and the opportunity to match their preparation with that of equally prepared students in a national and possibly international competition setting."
LAW4807,Vis arbitration moot,Faculty of Law,"[[['Clayton'], ['Summer semester A (starts November) 2017 to First semester 2018 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111 Note:  Students can still be completing LAW2102 at the time of applying for Vis selection.For students who commenced their LLB course prior to 2015:  LAW1100 OR LAW1101 and LAW1102 or LAW1104; LAW2100 OR LAW2101 and LAW2102,,3,"Examination of UN Model Law on International Commercial Arbitration, Vienna Convention on Contracts for the International Sale of Goods and cases from around the world. Focus is on oral advocacy, research skills, strategic thinking and team work. The subject culminates in an international arbitration moot competition, and some students will be selected to represent Monash (in Vienna or Hong Kong)."
LAW4808,Law Review editorship 1,Faculty of Law,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015:  LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"Only Student Editors of the ""Monash University Law Review"" have the opportunity to enrol in this unit. The Student Editors are responsible for working closely with the Faculty Advisors and student editorial committee to produce the ""Monash University Law Review"". Student Editors are responsible for managing the student editorial committee; soliciting and reviewing academic articles for the journal; editing and checking the citations on accepted articles; and managing the process of publication and distribution of the journal. Student editors enrol in this unit to obtain credit for the learning achieved in the work of producing one issue of the journal."
LAW4809,Law Review editorship 2,Faculty of Law,"[[['Clayton'], ['Full year 2017 (Day)']]]",12,0.250, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015: LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"Only Student Editors of the ""Monash University Law Review"" have the opportunity to enrol in this unit. The Student Editors are responsible for working closely with the Faculty Advisors and student editorial committee to produce the ""Monash University Law Review"". Student Editors are responsible for managing the student editorial committee; soliciting and reviewing academic articles for the journal; editing and checking the citations on accepted articles; and managing the process of publication and distribution of the journal. Student editors enrol in this unit to obtain credit for the learning achieved in the work of producing two issues of the journal."
LAW5000,Australian legal reasoning and methods,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,,,3,"The unit provides students who are new to the study of Australian law with advanced knowledge and understanding of the Australian legal system, its underlying principles and concepts (including international and comparative contexts), principles of justice and approaches to ethical legal practice; and advanced practical and professional skills to undertake legal research, interpret legislation and judicial decision, analyse factual and policy issues, demonstrate professional judgment and scholarship to formulate and evaluate solutions to legal problems, collaborate and communicate effectively."
LAW5001,Principles of criminal law and procedure,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,,,3,"The unit examines the principles and aims of the criminal law and criminal procedure. Students study the definition and elements of crimes in the context of fatal and non-fatal offences against the person, the major sexual offences, property offences, and relevant defences; criminal responsibility and strict liability; the roles of principal agencies in the criminal justice system, and central elements of the criminal process and sentencing."
LAW5002,Principles of contract law A,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,,,3,"Contract law addresses the concepts, principles and rules used to determine the existence and content of binding promises and their enforcement or defeasibility in a market economy. It also involves a consideration of the underlying policy considerations. Contract law is taught in two units: Principles of Contract Law A and B. Principles of Contract Law A covers the introduction to contract law, the formation of contracts (including capacity and formalities), privity of contract, and the incorporation, construction and validity of contractual terms."
LAW5003,Principles of torts,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,LAW5000,,3,"This unit introduces students to the law of civil wrongs (torts), including the role and purposes of tort law, the interests which it protects, and its relationship to statutory schemes which provide compensation for injury or loss. Students begin with selected intentional torts (trespass to the person, assault and battery, false imprisonment, trespass to land) and the strict liability tort of private nuisance, including elements and defences. Students then study the tort of negligence; its development, the elements of the tort and the various contexts in which it arises, the types of harms that are compensable, defences, the assessment of damages; concurrent liability and contribution by multiple wrongdoers, the particular problems raised by negligently caused mental harm and pure economic loss, and the concept of vicarious liability. Students will examine the impact of statutory law reform, in particular the civil liability reforms, on torts law, and broader policy debates about how civil wrongs should be redressed and injuries and losses compensated."
LAW5004,Principles of public law and statutory interpretation,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"LAW5000, LAW5001, LAW5002",,3,"The unit will introduce the basic principles of public law, government and statutory interpretation in Australian law. The unit will investigate the range of legal devices whereby Australia is governed, and will introduce key ideas pertaining to public legal entities, including the Crown. Fundamental principles of public law will be considered, together with the broader contexts in which they arise and operate. So will fundamental constitutional relationships between each of Parliament, the executive and the judiciary. The unit will also deal with statutory interpretation in depth, beginning with the fundamental constitutional principle of parliamentary supremacy, and exploring how the rules and principles of statutory interpretation flow from an understanding of the constitutional relationship between Parliament and the judiciary."
LAW5005,Principles of contract law B,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"LAW5000 or LAW5080 or LAW5081,  LAW5004 (for students beginning in 2015 or later) and LAW7265 or LAW5002",LAW7265,3,"Contract law addresses the concepts, principles and rules used to determine the existence and content of binding promises and their enforcement or defeasibility in a market economy. It also addresses the underlying policy considerations. The unit complements Principles of Contract Law A, and examines the performance of contracts, the discharge of contracts by termination or frustration, legal and equitable remedies for breach of contract, and vitiating factors under the unwritten law and statute."
LAW5006,Principles of property law,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,LAW5004 (for students beginning in 2015 or later) and LAW7265 or LAW5002,,3,"The unit examines the concept and categories of real and personal property; the interface between contractual and property rights; the nature of types of property right including freehold and leasehold estates, modes of creating and transferring property rights in law and equity; possession as a source of title, and includes types of property rights in land owned by another, such as mortgages, easements, restrictive covenants and profits a prendre."
LAW5007,Principles of constitutional law,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,LAW5000 or LAW5080 or LAW5081 and  LAW5004 (for students beginning in 2015 or later),,3,"The unit examines  the Victorian and Australian Constitutions,  the Statute of Westminster and the Australia Acts; the separation of judicial powers at State and Commonwealth levels; Australian federalism and inter-governmental relations, including the distribution of legislative and fiscal powers between the Commonwealth and the States, inconsistency of laws, and intergovernmental immunities; some principal Commonwealth legislative powers; limitations on governmental power, including selected express and limited constitutional rights and freedoms, and critical analysis of techniques and principles of constitutional interpretation."
LAW5008,Principles of equity,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"LAW5000 or LAW5080 or LAW5081, LAW7265 or LAW5002, LAW5005 and LAW5004 (for students beginning in 2015 or later)",,3,"The unit introduces students to the nature and function of equity in the modern Australian legal system. Students learn about the relationship between equity and the common law, and study the key doctrines of equity. These include: equitable assignments, breach of confidence, fiduciary relationships and breach of fiduciary duty, third party liability and tracing, personal and proprietary remedies in equity and equitable defences."
LAW5009,Advanced property law B,Faculty of Law,[],6,0.125,"LAW5000 or LAW5080 or LAW5081, LAW5006 (completed prior to Trimester 2 2016), LAW5002 or LAW7265, LAW5005 and LAW5004 (for students beginning in 2015 or later)",LAW5018,3,"The  unit examines:  types of property rights in land owned by another, viz, mortgages, easements, restrictive covenants and profits a prendre;  the detailed operation of the Torrens System and the Transfer of Land Act 1958 (Vic), including: registration; the meaning and purpose of indefeasible title: fraud and other exceptions to indefeasibility: the compensation provisions; the status and enforceability of unregistered interests; the caveat system; and the priority rules for registered and unregistered interests."
LAW5010,Principles of trusts,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"LAW5000 or LAW5080 or LAW5081, LAW5002 or LAW7265, LAW5006 and LAW5004 (for students beginning in 2015 or later)",,3,"The unit introduces students to the nature and function of trusts in the modern Australian legal system. Students learn how trusts are used and learn the rules governing their existence. In particular, the rules governing the creation and administration of trusts, and the rights and obligations of parties to trusts."
LAW5011,Principles of company law,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (On-campus block of classes)', 'Trimester 3 2017 (On-campus block of classes)']]]",6,0.125,LAW5000 and LAW5004,LAW5017,3,"The unit introduces the basic principles of Australian corporations law.  The unit examines the corporation as a separate legal entity and those situations where the law ignores the separateness of the corporation; classification of Australian companies; adopting, altering and enforcing the corporate constitution; how a company enters binding contracts with third parties; corporate governance and the role and duties of directors; membership of companies, company meetings and members' rights and remedies; corporate finance, share capital, share capital transactions and dividends; administration of insolvent companies and winding up. The unit considers the legal principles in these areas critically and in their social, economic and policy context."
LAW5012,Principles of evidence,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"LAW5000 or LAW5080 or LAW5081, LAW5001 and LAW5004 (for students beginning in 2015 or later)",,3,"The unit examines the principles and concepts underlying the law of evidence, both State and Commonwealth, together with an appreciation of the relationship between the law of evidence and the nature of a civil or criminal trial in the Australian legal system. Students will examine key concepts of the law of evidence in the context of the purposes of exclusionary rules. The unit will examine the role of technology in the trial court and the issues raised by its use for litigants and the court itself. The unit will also provide comparative law insights into different approaches to issues in the law of evidence adopted in other Australian and selected overseas jurisdictions."
LAW5013,Principles of litigation and dispute resolution,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"LAW5000 or LAW5080 or LAW5081; LAW5002 AND LAW5005; LAW5003, LAW5016 or LAW5011; and (for students beginning in 2015 or later) LAW5004",,3,"This unit gives students a thorough understanding of the principles of civil procedure as exemplified in the rules of the courts and associated case law. Systems of case management operating in State and Federal courts are examined. Students will participate in an alternative dispute resolution process to assess its effectiveness.  Drawing upon the Rules of the Supreme Court of Victoria, students study the major procedural steps that are taken in the event that common law and commercial disputes become the subject of civil litigation, including jurisdiction, instituting proceedings, service and appearance, parties, pleadings, methods of gathering evidence, interlocutory proceedings, facilitating settlement, disposition without trial, trial, judgment, costs, appeal and enforcement."
LAW5014,Principles of administrative law,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"LAW5000 or LAW5080 or LAW5081, LAW5007 and LAW5004 (for students beginning in 2015 or later)",,3,"Administrative law is the branch of public law that regulates the exercise of power by the executive arm of government.  This unit introduces students to the structure of government administration, the sources of administrative discretion and the systems that have been developed to permit the review of the exercise of administrative discretion by administrative decision-makers. The unit compares review of the 'merits' of administrative actions, by administrative decision-makers, with review of their 'legality', by courts, pursuant to judicial review. The unit examines the judicial review of administrative action both at common law and under statute and has particular regard to the grounds of review; the courts' jurisdiction to entertain applications for review; the possession, by potential applicants for review, of standing; and the remedies available pursuant to a successful judicial review application. The unit will develop advanced and integrated skills in statutory interpretation in the context of regulatory legislation."
LAW5015,Ethics in legal practice,Faculty of Law,"[[[], ['Trimester 1 2017 (Day)', 'Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,"LAW5000 or LAW5080 or LAW5081, LAW7265 or LAW5002, LAW5003, LAW5005, LAW5006, LAW5008, LAW5010 and LAW5004 (for students beginning in 2015 or later)",,3,"This unit provides a practical and critical introduction to ethical decision-making and the law and codes of professional responsibility in lawyering. It introduces different moral approaches to legal practice, focusing on the justifications for and criticisms of the traditional adversarial advocate approach and alternatives to it in the context of different areas of practice. Students will be encouraged to develop awareness of their own ethical orientation and expected to be able to apply different ethical approaches to hypothetical scenarios.  This unit examines the way that lawyers' ethics and conduct are regulatedand set out in legal principles and codes. Students will be expected to be able to identify and resolve ethical issues that arise in legal practice using the professional conduct rules and law of lawyering. Students will also be expected to be able to critically assess the way lawyers' ethics are regulated by these rules against different ethical approaches to legal ethics and in different practice contexts."
LAW5016,Principles of corporations law,Faculty of Law,[],6,0.125,LAW5000 or LAW5080 or LAW5081 (for students beginning in 2015 or later),,3," The unit examines the nature of the corporation as a separate legal entity; the classification of companies by liability of shareholders and the differences between public and proprietary limited companies; the role and importance of the corporate constitution; membership of companies;  how a corporation enters into binding contracts with third parties and protections for third parties in the Corporations Act; legal aspects of financing, including the nature of share capital and permitted reductions of capital; and processes for dealing with insolvent corporations.The Unit considers these issues against a background of basic corporate theory and explores some of the wider implications of how corporations are regulated.Students who take this unit who omit to take LAW5017 Advanced corporations law will be required to take the new unit LAW5011 Principles of company law in order to satisfy Priestley 11 requirements."
LAW5017,Advanced corporations law,Faculty of Law,[],6,0.125,LAW5005 OR LAW5008,,3," The unit builds on students' learning in the companion unit LAW5016 Principles of corporations law. This unit examines the role, functions and powers of the board of directors and the members in general meeting; the duties of directors and officers of corporations at common law, in equity and under the Corporations Act 2001 (Cth), and the range of equitable and statutory remedies available to shareholders who are aggrieved by the way in which the corporation is controlled and managed.Legal rights, obligations and remedies are examined in the light of academic debates around corporate theory, including the relationship between directors and shareholders and the principles and theories of corporate governance."
